target_id	CV	F1	F1_hab	F2_127	F2_151	F2_28	F2_411	F2_445	F2_73	PI127826
Solyc07g007500	2510	1960	1441	1259	719	1592	1276	1238	1724	1497
Solyc07g007510	1136	692	700	667	782	981	774	950	688	996
Solyc07g007520	0	0	0	0	0	0	0	0	0	0
Solyc07g007530	51	0	5	6	2	17	4	3	0	2
Solyc07g007540	0	0	0	0	0	0	0	0	0	0
Solyc07g007550	178.871	131.82	155.882	183.371	204.43	189.288	341.098	530.326	67.8562	88.6296
Solyc07g007560	2042.13	1521.18	345.118	799.629	175.57	287.712	414.902	419.674	289.144	733.37
Solyc07g007570	4	3	1	3	1	2	3	1	1	13
Solyc07g007580	8	4	2	5	1	2	4	4	5	5
Solyc07g007590	1667	534	469	681	645	907	688	2166	582	860
Solyc07g007600	16640	11840	11381	15745	4872	12612	11351	11872	9561	20691
Solyc07g007610	33	113	195	47	20	43	76	37	63	176
Solyc07g007620	1403	1110	1181	1290	918	1487	1466	2143	1214	1268
Solyc07g007630	1000	716	952	532	631	613	592	582	480	1281
Solyc07g007640	551	376	322	338	281	596	433	467	459	323
Solyc07g007650	1200	1143	1080	1015	1165	1383	1396	1394	1368	1416
Solyc07g007660	1647	2244	5015	1519	494	1609	1227	921	2517	5615
Solyc07g007670	2779.75	2853.15	6403.96	2876.41	1690.53	3762.2	2458	3043.95	2267.91	6502.98
Solyc07g007680	1959.25	983.847	2266.04	1000.59	1560.47	1175.8	1448	986.053	1145.09	1972.02
Solyc07g007690	451	337	167	350	367	392	454	476	336	131
Solyc07g007700	508	349	678	352	246	588	364	392	584	755
Solyc07g007710	0	0	0	0	0	2	0	0	0	0
Solyc07g007720	0	0	0	0	0	1	0	0	0	0
Solyc07g007725	0	0	0	0	1	0	0	0	0	0
Solyc07g007730	2	1	0	1	0	0	0	0	0	0
Solyc07g007740	0	0	0	4	0	0	0	0	0	0
Solyc07g007745	0	0	0	0	0	0	0	0	0	0
Solyc07g007750	1161	95	236	72	77	225	312	138	133	270
Solyc07g007760	2653	4563	386	461	1011	1008	890	809	365	156
Solyc07g007770	47	12	0	0	27	12	4	2	0	0
Solyc07g007775	2	1	0	1	0	0	0	0	0	0
Solyc07g007780	2167	2041	1124	1811	1263	1427	1468	1383	1355	1217
Solyc07g007790	3157	1834	1577	2560	8779	3063	5406	5137	3254	2905
Solyc07g007800	3138	1448.5	2748	1748	5053	2199	3515	2840	1899	4280
Solyc07g007810	798	857	820	681	706	702	679	604	898	869
Solyc07g007820	5957	3469	3934	4011	2398	3654	3452	2318	2481	4691
Solyc07g007830	690	517	663	344	337	412	316	407	416	758
Solyc07g007835	827	641	589	344	353	435	358	397	430	878
Solyc07g007840	1059.85	881	472.801	769.596	1234	540.746	769.891	501.735	474.964	429.812
Solyc07g007850	2.15357	0	46.1987	5.40371	0	6.25412	4.10924	5.26515	11.0358	49.1879
Solyc07g007860	48	9	12	33	5	76	82	30	65	7
Solyc07g007870	3029	1473	1096	2281	1807	1764	1594	3354	1264	2420
Solyc07g007880	0	0	0	2	0	0	0	0	0	0
Solyc07g007890	1432	1092	968	1188	1085	1151	1250	1291	970	1363
Solyc07g007920	39	20	50	15	3	30	16	10	23	99
Solyc07g007930	547.69	2217.77	381.316	2081	873.185	1216.08	1698.67	2285.83	731.469	652.492
Solyc07g007940	325.84	386.227	272.684	309.996	391.815	368.924	301.326	347.173	351.531	304.508
Solyc07g007945	2.46964	0	0	0	1	1	0	1	0	0
Solyc07g007950	443	366	366	671	689	459	554	864	354	522
Solyc07g007960	563	665	830	780	516	755	1101	901	1072	1017
Solyc07g007970	350	293	491	203	174	371	243	205	258	574
Solyc07g007980	168	66	56	61	34	160	124	91	62	23
Solyc07g007990	0	2	0	6	2	5	6	1	5	0
Solyc07g008000	899.784	990.684	1139.85	958.652	701.787	1003.81	706.982	676.581	888.265	1144.45
Solyc07g008010	76.2158	338.316	37.1486	173.348	98.2134	154.194	162.018	74.4194	80.7355	21.5465
Solyc07g008015	3	0	0	1	0	0	0	0	0	0
Solyc07g008020	55	19	20	93	22	84	178	74	25	0
Solyc07g008030	284	314	358	288	197	245	298	369	216	475
Solyc07g008040	3349	2532	3143	1891	2259	2005	2693	2679	2243	3734
Solyc07g008050	414	543	398	522	397	427	456	402	499	469
Solyc07g008060	1607	1058	2075	1288	774	2183	1768	1907	2222	2938
Solyc07g008070	11	3	6	5	15	16	19	4	18	6
Solyc07g008090	237.192	93.1598	66.3226	29.8343	22.5654	52.2873	27.6406	30.6647	53.0224	79.1735
Solyc07g008095	2050.81	1010.84	1462.68	1486.17	740.435	1414.71	1132.36	1079.34	1033.98	1743.83
Solyc07g008100	267	306	130	175	203	191	220	241	104	89
Solyc07g008103	0	42	1	21.853	0	25.8503	11	63	8	0
Solyc07g008107	0	0	0	3.147	0	1.14967	0	0	0	0
Solyc07g008130	4	21	0	29	234	7	289	118	29	1
Solyc07g008140	8	636	44	952	342	194	371	1454	285	33
Solyc07g008150	683	635	577	1188	803	901	826	1068	1108	937
Solyc07g008160	1827	2076	1038	1847	2018	1841	1901	2100	1264	1184
Solyc07g008170	1643	1021	718	991	1066	1239	1388	1407	1351	806
Solyc07g008180	2	292	82	108	15	302	102	33	147	12
Solyc07g008190	1149	1667	861	1550	1345	1231	1716	1359	1400	992
Solyc07g008200	20	5	2	5	1	13	24	27	3	0
Solyc07g008205	0	6	0	10	0	4	1	1	3	0
Solyc07g008210	5	3	0	9	8	7	217	92	2	0
Solyc07g008230	0	0	0	0	0	0	0	0	0	0
Solyc07g008240	547	679	9	96	19	104	113	35	20	0
Solyc07g008250	1144	2762	1177	2879	1302	1819	2833	2875	1251	938
Solyc07g008260	476	490	367	387	239	359	361	333	342	474
Solyc07g008270	681	549	540	318	280	380	340	393	355	854
Solyc07g008280	179	482	480	686	69	370	580	844	605	337
Solyc07g008290	5	0	0	2	1	2	1	1	1	0
Solyc07g008300	0	0	0	3.30581	0	1.29435	3.7333	1.24754	2.61028	0
Solyc07g008310	112.126	212.352	2.00243	98.9813	166.98	107.557	93.7346	213.668	106.559	8
Solyc07g008320	4078.87	3212.65	5036	4091.71	4516.02	4411.15	4963.53	4513.08	4768.83	6976
Solyc07g008330	918	1240	682	949	982	905	1171	972	893	1097
Solyc07g008340	4481	3001.79	1987	2540	1903	2330.89	2066	1991	1998	2708
Solyc07g008350	1072	1299	1293	965	786	1103	1267	1042	1060	1688
Solyc07g008360	224	265	1280	396	195	404	879	869	454	2832
Solyc07g008363	0	0	0	0	0	0	0	0	0	0
Solyc07g008365	0	0	0	0	0	0	0	0	0	0
Solyc07g008367	0	0	0	0	0	0	0	0	0	0
Solyc07g008370	5849	4220	3469	2849	3033	4067	3482	3288	2590	4260
Solyc07g008380	2145.44	2.55295	0	11.7759	1	22	13.0796	10.9494	0	0
Solyc07g008390	1556.56	3.44705	0	5.22413	6	17	8.92038	9.05061	0	0
Solyc07g008400	0	0	0	0	0	0	0	0	0	0
Solyc07g008410	1236	26	12	29	20	53	42	53	9	59
Solyc07g008420	0	0	98	3	0	0	0	0	3	168
Solyc07g008430	2	9	0	5	0	13	1	0	0	0
Solyc07g008440	4	129	92	70	9	43	28	48	34	19
Solyc07g008450	1444	1643	1439	1290	1185	978	1310	1348	1173	1841
Solyc07g008460	811	801	623	817	727	658	825	579	755	748
Solyc07g008470	245	181	170	207	228	344	277	317	442	148
Solyc07g008475	50	101	41	67	53	70	82	44	75	43
Solyc07g008480	115	126	55	164	107	118	127	64	112	32
Solyc07g008490	827	671	429	535	477	572	519	507	509	581
Solyc07g008495	791	670	616	416	410	490	430	414	445	667
Solyc07g008500	19	3	0	0	0	0	0	0	3	0
Solyc07g008510	1	0	0	0	0	0	0	0	0	0
Solyc07g008520	43	14	239	4	31	29	32	20	4	30
Solyc07g008530	330	257	388	354	391	705	521	684	729	337
Solyc07g008540	220	503	569	911	1209	1711	1692	1877	1453	447
Solyc07g008550	91.1432	228.894	15	131.797	40	22	76	75	54.723	22
Solyc07g008560	89.5004	111.414	68.3479	55.7057	2	119.78	42.9194	108.969	22.7945	150.748
Solyc07g008570	3585.36	1172.69	1528.65	1619.5	121	532.22	1415.08	3617.03	321.482	2850.25
Solyc07g008580	0	0	0	1	0	1	0	3	1	0
Solyc07g008590	120	139	73	196	108	152	117	127	21	9
Solyc07g008600	27	193	97	117	26	80	68	130	52	79
Solyc07g008610	2370	2365	1884.99	2241	2214	2255	2328	2354	2124	2535
Solyc07g008620	12	123	12	96	47	60.7503	43	188	16	5
Solyc07g008630	64	184	115	243	231	136	241	544	140	110
Solyc07g008640	3	3	5	8	11	17.2497	7	5	1	0
Solyc07g008650	48	80	45	95	113	89	60	50	51	10
Solyc07g008660	323	326	299	308	280	373	313	281	398	441
Solyc07g008670	474	507	688	667	134	748	570	538	661	541
Solyc07g008680	205	70	1626	7.87033	14	304.824	3	8	179	104
Solyc07g008690	978	256	252	143	40	1334	49	40	116	218
Solyc07g008700	1385	570	486	517	573	806	636	624	632	986
Solyc07g008710	89999	11968	11	9	194	3976	1069	921	35	0
Solyc07g008720.	9054.1	7523.61	4236.49	2168.05	2327.43	3906	2578.43	2248.43	2087	7111.69
Solyc07g008730	366	298	470	413	256	440	358	290	543	533
Solyc07g008740	0	2	0	4	2	0	0	0	5	0
Solyc07g008750	671.784	760.848	504.973	227.73	429	266.886	325.301	296	298.435	580.678
Solyc07g008755	65	110	70	108	131	75	92	109	115	117
Solyc07g008760	367	855	424	989	1630	700	1013	647	696	283
Solyc07g008770	1917	1843	2865	1187	1132	1524	1178	1135	1668	2163
Solyc07g008780	1176	851	1097	889	714	975	871	915	1055	1345
Solyc07g008790	5	10	3	8	407	24	273	30	25	13
Solyc07g008800	1291	1395	2238	578	905	1044	1053	804	1012	3076
Solyc07g008810	0	1	0	2	22	3	4	4	0	0
Solyc07g008820	331	100	644	163	102	225	234	196	146	757
Solyc07g008825	0	0	0	1	0	0	5	3	0	0
Solyc07g008830	0	0	0	2	2	0	8	5	0	2
Solyc07g008840	2508	3099	1941	3682	1368	1899	2455	3701	2818	2094
Solyc07g008850	330	189	162	129	126	165	183	135	186	232
Solyc07g008860	718	1091	670	1022	637	720	766	867	779	600
Solyc07g008865	0	3	0	0	0	0	0	0	0	0
Solyc07g008880	10233	10837	8845	14665	12508	10007	13181	11339	11424	9917
Solyc07g008890	210	236	257	239	270	220	248	269	227	272
Solyc07g008895	2	0	0	0	9	1	8	10	1	0
Solyc07g008900	2021	1128	3771	1602	1412	3830	2288	2777	3280	4605
Solyc07g008910	347	392	268	382	495	321	361	352	338	356
Solyc07g008920	88	212	18	251	32	105	18	113	71	51
Solyc07g008930	32	1088	251	1563	82	591	376	445	669	402
Solyc07g008940	1706	1228	1276	1158	627	1018	946	990	739	1923
Solyc07g008950	5643	4966	4847	3820	2757	4039	4272	3094	3822	5554
Solyc07g008960	0	0	0	0	0	0	0	0	0	0
Solyc07g008970	1151	1322	1662	1156	830	1041	1397	894	1229	2204
Solyc07g008980	0	0	0	1	0	3	0	0	0	0
Solyc07g008990	0	0	0	0	0	0	0	0	0	0
Solyc07g009000	0	0	0	0	0	0	0	0	0	0
Solyc07g009010	0	0	0	0	0	1	2	2	1	3.6812
Solyc07g009020	0	0	0	0	0	0	0	0	0	0
Solyc07g009030	0	0	0	0	0	0	0	0	0	0
Solyc07g009040	0	0	0	0	2	2	0	1	0	0
Solyc07g009050	0	0	0	0	0	0	0	0	0	0
Solyc07g009060	0	2	0	0	0	9	0	0	0	0
Solyc07g009070	0	0	0	0	0	0	0	0	0	0
Solyc07g009080	1	4	0	2	0	0	0	0	3	0
Solyc07g009090	0	0	0	0	0	0	0	0	0	0
Solyc07g009100	0	0	0	0	0	0	0	0	0	0
Solyc07g009110	0	0	0	0	0	0	0	0	0	0
Solyc07g009130	210	345	44	223	266	297	349	231	97	18
Solyc07g009140	5315	4253	4073	2615	2105	3710	2484	2675	3132	5086
Solyc07g009150	1039	580	307	390	597	584	438	316	494	421
Solyc07g009160	1234	1015	867	792	585	934	868	843	876	1086
Solyc07g009170	639	208	227	64	76	218	83	68	180	310
Solyc07g009180	14	36	0	1	35	6	0	28	0	0
Solyc07g009190	0	0	0	0	0	0	0	0	0	0
Solyc07g009200	0	0	0	0	0	0	0	0	0	0
Solyc07g009210	0	0	0	0	0	0	0	1	0	0
Solyc07g009220	102	103	32	111	126	83	122	155	77	51
Solyc07g009230	27	9354	15	407	714	79	1016	6414	172	35
Solyc07g009235	0	0	0	0	0	0	0	0	0	0
Solyc07g009240	1	0	0	0	0	0	0	0	0	0
Solyc07g009260	0	43	0	0	0	0	0	0	0	0
Solyc07g009270	0	0	0	0	0	0	0	0	0	0
Solyc07g009280	0	0	0	0	0	0	0	0	0	0
Solyc07g009290	0	7	0	0	0	0	0	0	0	0
Solyc07g009310	0	0	0	0	0	0	0	0	0	0
Solyc07g009320	786	600	613	434	412	463	457	375	397	653
Solyc07g009330	5320.24	4347	3064	2340	1374	3076	1921	2237	1910.71	4281.67
Solyc07g009333	4.76359	0	0	0	0	0	0	0	5.28594	6.33371
Solyc07g009337	0	0	0	0	0	0	0	0	0	0
Solyc07g009350	1121	1862	1043	1989	2373	1056	1305	910	1061	1034
Solyc07g009360	31	47	16	136	70	93	76	43	78	16
Solyc07g009380	33774	14205	137347	25409	5120	19013	29448	15843	17522	202015
Solyc07g009410	19	58	0	38	72	18	18	50	9	0
Solyc07g009415	0	0	0	0	0	0	0	0	0	0
Solyc07g009420	0	1	0	1	0	0	0	0	0	4
Solyc07g009430	0	0	21	0	2	22	0	0	0	0
Solyc07g009435	0	0	0	0	0	0	0	0	0	0
Solyc07g009440	62	401	145	564	167	122	227	171	190	180
Solyc07g009445	0	0	0	0	0	0	0	0	0	0
Solyc07g009450	0	0	0	0	0	1	0	0	0	0
Solyc07g009460	583	441	263	266	394	274	258	349	322	331
Solyc07g009470	20	19	0	0	73	10	0	2	0	0
Solyc07g009490	2009	1517	1257	1386	1289	1417	1838	1679	1188	2015
Solyc07g009500	54	3861.26	1	300.366	16	326.328	139.449	29.4053	249.154	1
Solyc07g009510	2	3897.74	0	1162.63	0	1673.67	449.551	60.5947	638.846	21
Solyc07g009520	1	0	9.05385	9	6	1	6	4	0	2.02457
Solyc07g009530	0	0	0	0	0	0	0	0	0	0
Solyc07g009540	0	0	0	1	0	1	0	0	0	0
Solyc07g009550	0	0	0	0	0	0	0	0	0	0
Solyc07g009560	0	0	0	0	0	0	0	0	0	0
Solyc07g009570	0	0	0	0	0	0	0	0	0	0
Solyc07g009575	0	0	0	0	0	0	0	0	0	0
Solyc07g009580	0	0	0	0	0	0	0	0	0	0
Solyc07g014580	0	0	0	1	0	0	0	0	0	0
Solyc07g014585	0	0	0	0	0	0	0	0	0	0
Solyc07g014590	464	539	535	712	571	1026	975	714	1051	569
Solyc07g014600	6	31	2	4	33	11	3	7	2	0
Solyc07g014605	16	13	13	0	6	2	5	2	2	19
Solyc07g014610	599	404	620	561	542	626	649	705	549	587
Solyc07g014620	9	98	7	48	34	38	45	38	37	5
Solyc07g014640	514.282	148.523	409.774	133.417	191.826	323.436	212.513	290.013	300.34	514.603
Solyc07g014650	1154.72	1114.48	1146.23	748.583	900.174	894.564	1118.49	1199.99	912.66	1614.4
Solyc07g014660	0	0	14	0	0	0	1	0	0	0
Solyc07g014670	236	786	373	3670	728	829	792	1726	930	557
Solyc07g014680	16	5	0	3	3	14	29	45	1	0
Solyc07g014690	7	0	0	4	7	3	7	7	3	4
Solyc07g014700	3143	2663	3227	1982	2027	3152	2513	2035	2432	3300
Solyc07g014703	1235	920	1320	449	496	732	495	415	496	1383
Solyc07g014705	0	0	0	0	0	0	0	0	0	0
Solyc07g014710	0	0	0	0	0	0	0	0	0	0
Solyc07g014720	0	0	0	0	1	1.58966	0	1	0.306376	0
Solyc07g014730	58	39	42	79	123	358	173	186	216	32
Solyc07g014740	384	448	272	535	346	385	543	454	602	403
Solyc07g014750	0	0	0	12.2864	5	7.12525	0	1	12.8851	0
Solyc07g014755	91.828	33	259.521	141	135.744	265.5	22.457	6	112.851	88.8429
Solyc07g014760	0	0	0	0	0	0	0	0	0	0
Solyc07g015760	0	0	0	0	0	0	0	0	0	0
Solyc07g015800	941	799	872	788	635	781	903	879	1152	897
Solyc07g015810	0	0	0	0	0	0	0	2	0	0
Solyc07g015820	0	0	0	0	0	0	0	0	0	0
Solyc07g015830	0	0	0	0	0	0	0	0	0	0
Solyc07g015840	0	0	0	1	0	0	0	0	0	0
Solyc07g015850	0	0	0	0	0	1	0	0	0	0
Solyc07g015855	0	0	0	0	0	0	0	0	0	0
Solyc07g015860	688	429	524	296	291	1000	639	433	593	567
Solyc07g015870	2	1	7	3	3	7	2	1	1	1
Solyc07g015900	0	124	203	163	0	145	261	57	233	247
Solyc07g015910	0	16	0	41	0	0	21	0	383	0
Solyc07g015920	0	0	0	0	0	0	0	0	0	0
Solyc07g015930	0	0	0	0	0	0	0	0	0	0
Solyc07g015940	0	0	0	0	0	0	0	0	0	0
Solyc07g015960	0	0	0	0	0	0	0	0	0	0
Solyc07g015970	765	731	900	712	618	782	970	929	779	1186
Solyc07g015980	226	184	176	97	162	169	193	176	168	221
Solyc07g015985	68	83.4575	70	67	58	63	80	96.9815	67	110
Solyc07g015990	0	0	0	0	0	0	0	0	0	0
Solyc07g016000	0	7	0	0	0	0	3	0	0	0
Solyc07g016010	0	0	0	0	0	0	0	0	0	0
Solyc07g016020	0	8	2	0	0	3	1	0	7	0
Solyc07g016030	0	1	2.18395	0	0	4	1	0	7	5.19011
Solyc07g016040	0	16.4825	3.27622	0.28122	0	6.80585	1.58218	0	0	0
Solyc07g016050	0	81.4228	11.816	5	2.0181	8.01944	1	0	0	26.5867
Solyc07g016055	0	0	0	0	0	0	0	0	0	0
Solyc07g016060	0	0	0	0	0	0	0	0	0	0
Solyc07g016065	1	0	0	0	0	0	0	0	0	0
Solyc07g016070	0	0	0	0	0	0	0	0	0	0
Solyc07g016080	976	1522.09	14.7238	20.7188	390.982	1490.17	33.4178	245	13	10.2232
Solyc07g016085	0	1	0	0	0	0	0	1	0	0
Solyc07g016090	0	0	0	0	0	0	0	0	0	0
Solyc07g016095	0	0	0	0	0	1	0	1	0	0
Solyc07g016100	0	0	0	0	0	0	0	0	0	0
Solyc07g016110	0	0	0	0	0	0	0	0	0	0
Solyc07g016120	0	0	0	0	0	0	0	0	0	0
Solyc07g016130	0	0	0	0	0	0	0	0	0	0
Solyc07g016140	0	0	0	0	0	0	0	0	0	0
Solyc07g016150	6861	6471	3429	3887	5623	5162	4496	5235.88	4049	5356
Solyc07g016160	110.332	0	133.096	0	17.6969	52.6114	3.91153	10.4366	20.9163	157.331
Solyc07g016170	21696.7	5381.24	5103.28	1085.69	6670.07	5772.27	1515.7	1298.74	2320.51	5713.02
Solyc07g016180	658.921	640.759	111.624	1052.31	947.233	586.119	1407.39	948.819	806.572	139.651
Solyc07g016200	4896	2915	3730	1882	1105	2623	2169	2145	2438	4677
Solyc07g016210	13	0	0	0	0	202	0	2	0	0
Solyc07g016215	1001	18	0	4	49	264.86	0	549.49	19	0
Solyc07g016220	0	0	0	0	0	1.13968	0	5.51	0	0
Solyc07g017220	9757	2830	2473	2444	4428	4587	4082	6181	2668	3634
Solyc07g017230	0	0	0	2	0	1	3	0	0	0
Solyc07g017240	0	0	0	0	0	0	0	0	0	0
Solyc07g017250	128	190	197	139	70	191	156	81	190	192
Solyc07g017260	116	193	250	108	20	141	130	66	103	210
Solyc07g017280	0	10	10	67	64	9	32	24	17	5
Solyc07g017290	315	321	330	347	279	285	342	301	343	509
Solyc07g017293	47	73	83	16	69	26	37	42	25	145
Solyc07g017295	103	59	23	3	11	8	10	15	3	54
Solyc07g017297	30	10	3	12	8	4	11	8	2	0
Solyc07g017300	8	1	0	0	1	1	0	2	0	0
Solyc07g017320	0	0	0	0	0	0	0	0	0	0
Solyc07g017330	0	0	0	0	0	0	0	0	0	0
Solyc07g017340	0	0	0	0	0	0	0	0	0	0
Solyc07g017343	81	20	72	17	4	52	19	6	20	166
Solyc07g017347	0	0	0	0	0	0	0	0	0	0
Solyc07g017370	0	0	0	0	0	0	0	0	0	0
Solyc07g017400	1804	871	0	0	1088	441	0	597	4	0
Solyc07g017410	608	785	573	578	551	579	575	584	611	609
Solyc07g017420	4	2	0	1	5	0	0	2	1	0
Solyc07g017430	5154	2853	6572	3225	1931	3803	2786	2906	3719	7214
Solyc07g017433	0	0	0	0	0	0	0	0	0	0
Solyc07g017437	125	76	14	46	0	9	49	0	1	13
Solyc07g017470	0	0	1	0	0	0	0	0	0	0
Solyc07g017490	2622	3105	1592	1597	1860	1591	2010	1359	1997	1857
Solyc07g017495	3.04166	1.02394	0	0	6	2	0	0	0	0
Solyc07g017500	1567.96	1382.98	1088	1188	1006	1223	1198	1231	1527	1395
Solyc07g017510	848	1252	926	1431	3245	2491	2723	2147	1986	912
Solyc07g017520	708.414	600.243	56.0779	31.2995	1776.15	385.613	18.1322	470.462	20.0297	42.2424
Solyc07g017530	584	549	70	25	1386.91	410	25	298	32	55
Solyc07g017535	212	294	74	17	150	41	5	39	6	79
Solyc07g017540	104	112	149	98	32	111	90	42	69	112
Solyc07g017560	0	2	0	8	0	0	1	2	0	0
Solyc07g017570	8	3	0	0	9	5	0	47	0	6
Solyc07g017575	0	0	0	0	0	0	0	0	0	0
Solyc07g017580	42.5205	21	0	21	21	39	10	29	3	0
Solyc07g017590	7	1	0	0	86	6	0	20	0	0
Solyc07g017600	1912	576	5836	607	655	1099	942	1080	511	6151
Solyc07g017610	405	3923.31	1499.69	1855	1115.64	1053.22	1114.99	1003.62	1257.97	1309
Solyc07g017650	115	84.6854	9.3144	0	129.643	40.7825	1.01474	38.3768	1.02515	6
Solyc07g017660	408	388	268	327	754	330	329	381	319	355
Solyc07g017670	35	18	0	0	80	8	0	17	0	0
Solyc07g017680	219	132	11	2	330.714	67	1	67	0	9
Solyc07g017683	40	24	0	0	37.5055	9	0	9	0	0
Solyc07g017687	31	15	0	0	235.494	23	0	64	0	0
Solyc07g017700	0	95	203	180	0	114	199	101	154	195
Solyc07g017720	0	8	4	31	1	9	111	34	25	19
Solyc07g017730	168	22	4	12	9	66	12	4	28	3
Solyc07g017733	13	5	0	57	72	133	0	47	38	20
Solyc07g017737	596	697.259	553.839	215.049	214.62	183.231	262.185	242.404	190.267	747
Solyc07g017740	0	6.74081	3.16103	20.9508	13.3795	7.76884	7.81482	28.5959	18.7325	0
Solyc07g017750	1999	2132	1613	2219	1841	1817	2409	2350	2026	2128
Solyc07g017760	582	373	370	359	361	880	514	428	532	411
Solyc07g017770	724	1129	4291	713	277.243	1760.79	811	491	1054	3038.98
Solyc07g017773	0	3	8	0	3	1	0	0	1	0
Solyc07g017777	11	13	22	33	53.7567	29.205	30	24	28	8.02314
Solyc07g017780	2069	4172	4030	4128	3134	4583	4224	5640	3317	5481
Solyc07g017800	1694	1718	707	1271	426	759	1380	927	883	1080
Solyc07g017820	100	170	187	171	86	146	198	110	114	373
Solyc07g017823	9.00442	13.51	2.5516	7.71108	16.821	8.0741	15.9243	17.7534	25.007	20.1376
Solyc07g017827	20.9956	13.7839	16.544	4.46446	17.7019	17.3612	7.22021	17.9922	8.55311	8.65814
Solyc07g017860	2251	637	544	707	350	689	495	531	438	1236
Solyc07g017870	0	0	1	1	13	0	10	0	0	0
Solyc07g017880	1	102	0	694	0	10	0	0	0	0
Solyc07g017900	2312	1327	1845	1322	1381	2066	1664	1774	1736	2624
Solyc07g017902	0	0	0	0	1	0	1	0	0	0
Solyc07g017920	0	0	0	0	0	0	0	0	0	0
Solyc07g017925	0	0	0	0	0	0	1	1.01218	1	0
Solyc07g017930	4	0	0	5	1	8	4	7	1	2
Solyc07g017935	0	0	0	0	0	0	0	0	0	0
Solyc07g017940	1465	1054	937	1092	870	1531	1289	1105	1131	983
Solyc07g017950	7	29	144	17	127	136	677	61	150	202
Solyc07g017955	134	118	87	72	94	68	108	115	82	152
Solyc07g017960	564	1370	864	918	559	711	1602	956	1052	957
Solyc07g017970	0	2	0	3	0	0	0	1	0	0
Solyc07g017980	11	164	11	208	328	19	279	1292	9	5
Solyc07g017990	271	970	568	1159	527	581	775	603	792	860
Solyc07g018000	436	1321	721	1282	692	729	1118	893	922	867
Solyc07g018010	2192	763	1084	1015	216	683	544	991	465	1303
Solyc07g018020	1	8	0	0	1	3	0	4	1	0
Solyc07g018030	0	0	0	0	0	0	0	0	0	0
Solyc07g018035	53	152	317	248	213	159	276	204	254	275
Solyc07g018070	187	604	90	219	41	216	106	80	22	0
Solyc07g018090	1262	1202	1345	1380	969	995	1120	992	1031	1887
Solyc07g018130	0	0	0	0	3	0	0	1	0	0
Solyc07g018140	748	619	810	654	596	552	858	904	907	1660
Solyc07g018144	11	1	0	0	86	0	3	11	0	0
Solyc07g018148	0	0	0	0	0	0	0	0	0	0
Solyc07g018180	7	50	21	65	16	61	81	75	29	0
Solyc07g018190	844	1423	409	1101	1245	929	1281	1244	1222	808
Solyc07g018200	0	0	0	20	0	4	1	0	0	0
Solyc07g018210	446.827	342.484	691.367	297.459	160.523	335.089	303.558	336.208	303.49	910.212
Solyc07g018220	657.173	335.516	519.633	330.541	136.477	395.886	366.442	382.792	421.51	993.788
Solyc07g018230	113	45	60	4	44	16	0	13	2	173
Solyc07g018235	83	16	21	0	23	21.0252	0	14	0	0
Solyc07g018240	3124	723	3078	570	277	2236	713	1240	768	3132
Solyc07g018250	374	48	9	2	26	218	22	86	12	15
Solyc07g018270	1549	902	998	810	722	1030	921	865	968	996
Solyc07g018290	85	311	32	132	18	65	62	13	27	11
Solyc07g018300	372	118	241	89	12	320	123	80	156	232
Solyc07g018310	0	0	0	1	3	0	0	0	0	0
Solyc07g018320	0	0	0	0	0	0	0	0	0	0
Solyc07g018340	806	645.389	558	505	321	461	438	369	459	764
Solyc07g018350	1544	1350	1000	1193	837	1221	944	1007	1221	1139
Solyc07g018360	7519	5113	3432	3529	7906	10835	6736	6805	8275	3600
Solyc07g018370	0	0	0	0	0	0	0	1	0	0
Solyc07g018380	0	0	0	0	0	0	0	0	0	0
Solyc07g018383	0	0	2	0	0	0	0	7	0	0
Solyc07g018385	0	0	0	2	0	0	4	7	1	1
Solyc07g018387	6	2	9	11	9	32	19	31	7	3
Solyc07g018390	97	59	0	0	178	33	0	35	0	0
Solyc07g018400	39	33	0	0	25	14	0	16	0	0
Solyc07g018405	8	61.3779	0	71.4426	10.9383	18.5696	56.755	0	1	124.643
Solyc07g018430	12	1	0	0	0	0	0	0	0	0
Solyc07g018435	0	0	0	0	0	0	0	0	1	0
Solyc07g019430	18	21	0	0	53	25	0	48	0	0
Solyc07g019440	2857	1626	1682	1016	1739	1696	1344	1576	1297	2174
Solyc07g019450	0	2	4	2	0	0	0	1	0	0
Solyc07g019460	27517	9088	9261	6328	2121	5423	6410	5679	4098	14397
Solyc07g019480	0	0	0	0	0	0	0	0	0	0
Solyc07g019490	0	0	0	0	0	0	0	0	0	0
Solyc07g019497	4.27261	0	1	0	0	0	0	0	0	0
Solyc07g019500	13	8	1	10	5	6	17	20	11	7
Solyc07g019505	2.00696	2.05379	3.53252	11	13	5.70862	14	44	2	0
Solyc07g019510	4	6	0	2.64339	0	1	2.35854	2.38067	0	1
Solyc07g019520	2	2	0	0	6	2	5	12	5	0
Solyc07g019530	1415	846	934	872	898	1158	999	878	912	1282
Solyc07g019550	0	0	0	0	0	0	0	0	0	0
Solyc07g019560	0	0	0	0	0	0	0	0	0	0
Solyc07g019570	0	0	0	0	0	0	0	0	0	0
Solyc07g019573	0	0	0	0	0	0	0	0	3	0
Solyc07g019620	4.1249	0	0	0	17.4259	0	0	0	0	0
Solyc07g019630	0	6	33	20	0	14	14	12	14	38
