target_id	Elite_02	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73	PI127826	PI127826_F1
Solyc00g013110.1.1	16.2487046701879	19.4674709431608	31.2587920177132	96.5069333908783	17.9899896843873	14.9475197968464	0	20.6249287429621	0
Solyc00g013170.1.1	46.4248704862512	44.4101680890855	20.8391946784755	177.303435764637	11.2437435527421	6.53953991112028	7.03417263678731	21.9139867893972	7.1216590315656
Solyc00g013180.1.1	68.8841817256423	36.604439489928	64.5242062736166	266.694245627878	28.6263389586481	10.5552514437447	16.0646271583725	60.1870339710045	9.82714643699512
Solyc00g014790.2.1	26.6943005295944	32.24299874961	37.5105504212559	46.0091194072792	21.3631127502099	14.9475197968464	9.04393624729797	12.8905804643513	1.7804147578914
Solyc00g014800.1.1	6.96373057293767	13.9922447403968	4.1678389356951	5.6108682203999	3.37312306582262	8.40797988572608	2.00976361051066	6.44529023217566	7.1216590315656
Solyc00g014850.1.1	38.3005181511572	19.4674709431608	42.7203490908747	256.977764494315	15.7412409738389	7.47375989842318	3.01464541576599	41.2498574859242	8.0118664105113
Solyc00g019750.1.1	99.81347154544	47.4519604239544	76.0630605764355	253.611243562076	25.8606101713067	12.1448598349377	6.02929083153198	54.1404379502756	16.0237328210226
Solyc00g019950.1.1	35.9792746268446	143.522824967164	42.7203490908747	194.396220446749	19.1143640396615	11.2106398476348	12.058581663064	11.6015224179162	39.24938462238
Solyc00g019970.2.1	169.450777274817	149.047824408575	154.210040620719	685.648096532868	82.079327935017	16.8159597714522	14.0683452735746	125.038630504208	20.4747697157511
Solyc00g019980.2.1	171.73380565486	205.073927282975	278.279453799782	1115.60731685086	83.2245004911346	46.9250374554545	4.01952722102132	99.2574695755052	2.6706221368371
Solyc00g019990.1.1	125.347150312878	103.750378786664	125.514354874175	471.993877761139	79.611195387584	11.9671346604466	4.79596963777826	81.1403182865964	0.92887824296192
Solyc00g020000.1.1	47.3169908310247	70.4982967204363	43.0392536651937	230.437415935875	24.7362358160325	0.934219987302898	3.01464541576599	46.4060896716648	3.5608295157828
Solyc00g020010.1.1	96.3316062589712	48.6686773579019	92.7344163192159	327.674704071354	50.5968459873392	7.47375989842318	9.04393624729797	60.5857281824512	7.1216590315656
Solyc00g020020.2.1	193.823834280099	172.59150485349	215.020046137852	754.100688821747	79.8305792244686	32.6976995556014	19.0927542998513	108.280875900551	13.8389571112008
Solyc00g020030.1.1	27.8549222917507	19.6497707102225	35.050290003854	142.516052798157	15.7412409738389	1.8684399746058	0	14.1796385107865	4.85539784665885
Solyc00g020040.1.1	189.181347231473	105.246014786463	122.951248603005	208.724297798876	20.2387383949357	158.817397841493	14.0683452735746	56.7185540431458	4.4510368947285
Solyc00g021630.1.1	113.740932691315	123.496768795676	63.5595437693502	98.7512806790383	60.7162151848071	120.514378362074	55.2684992890431	96.6793534826349	64.9851386630361
Solyc00g021640.2.1	127.668393837191	191.606955216741	341.762792726998	787.765898144146	120.30805601434	60.7242991746883	40.1952722102132	131.483920736383	29.3768435052081
Solyc00g021650.1.1	31.3367875782195	11.5588108725017	25.0070336141706	98.7512806790383	13.4924922632905	9.34219987302898	5.02440902627665	37.3826833466188	2.6706221368371
Solyc00g021660.1.1	97.4922280211274	68.127981619031	68.7693424389691	74.0634605092787	4.49749742109682	62.5927391492941	112.546762188597	2.57811609287026	0
Solyc00g022080.1.1	15.0880829080316	9.12537700460661	7.29371813746642	11.2217364407998	1.12437435527421	0	0	11.6015224179162	0
Solyc00g022090.1.1	15.0880829080316	34.0680741505313	14.5874362749328	51.6199876276791	16.8656153291131	3.73687994921159	1.00488180525533	3.8671741393054	0
Solyc00g022100.1.1	26.892478414543	77.9652554372609	19.0075258847377	53.4928925944126	16.1005502694717	11.2106398476348	22.0550199098275	16.5163250836638	42.398997386335
