Geneid	PI127826_F1	Elite_02	PI127826	F2-127	F2-151	F2-28	F2-411	F2-445	F2-73
mRNA:Solyc03g150128.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g058860.3.1	1487	4084	1007	773	1114	1644	437	945	1265
mRNA:Solyc03g058880.4.1	1399	1180	1040	1153	1170	975	902	835	1025
mRNA:Solyc03g058890.4.1	0	6	0	0	0	2	0	0	0
mRNA:Solyc03g058900.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g058910.3.1	10	14	0	16	2	6	0	2	4
mRNA:Solyc03g058915.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g058920.3.1	2631	8172	3564	1655	1070	3185	1031	1535	1923
mRNA:Solyc03g058930.4.1	315	305	0	335	274	267	3	297	269
mRNA:Solyc03g058940.4.1	367	630	0	514	467	439	4	310	412
mRNA:Solyc03g058950.3.1	219	341	0	242	419	320	3	200	277
mRNA:Solyc03g058960.1.1	0	0	0	0	6	2	4	0	0
mRNA:Solyc03g058970.4.1	3902	9194	4276	2906	3688	4220	3006	3865	3551
mRNA:Solyc03g059010.4.1	1072	1157	612	927	704	783	612	828	664
mRNA:Solyc03g059020.3.1	4	0	0	0	0	3	0	0	0
mRNA:Solyc03g059030.4.1	3412	3705	4034	2492	3037	2631	2707	2396	2772
mRNA:Solyc03g059040.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059070.4.1	825	985	1324	791	813	1090	1137	896	887
mRNA:Solyc03g059080.3.1	0	0	0	0	4	0	0	0	0
mRNA:Solyc03g059100.3.1	2064	1665	1369	1166	1586	1154	1105	1876	1247
mRNA:Solyc03g059110.1.1	128	264	0	91	261	119	0	135	85
mRNA:Solyc03g059120.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059123.1.1	85	186	0	8	8	2	0	19	21
mRNA:Solyc03g150129.1.1	19	48	0	0	7	2	0	4	3
mRNA:Solyc03g059140.4.1	679	751	0	220	206	93	0	73	119
mRNA:Solyc03g059160.3.1	3213	3641	115	996	1174	531	38	637	657
mRNA:Solyc03g059170.2.1	1418	2172	555	438	519	1382	956	811	1179
mRNA:Solyc03g059180.4.1	5615	9966	2528	1828	1722	4927	2517	2632	3641
mRNA:Solyc03g059190.4.1	240	3011	44	105	75	300	30	56	403
mRNA:Solyc03g059200.2.1	0	2	0	0	0	0	0	0	0
mRNA:Solyc03g059203.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059205.1.1	2	0	6	5	8	5	0	25	0
mRNA:Solyc03g059207.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059250.3.1	1241	1399	611	672	629	649	443	965	575
mRNA:Solyc03g059260.4.1	8985	5051	4139	2275	807	1005	1648	1913	981
mRNA:Solyc03g059270.4.1	28	133	24	13	69	80	139	24	20
mRNA:Solyc03g059290.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059300.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059310.3.1	2751	3453	2311	1642	2156	2278	1495	2522	2327
mRNA:Solyc03g059315.1.1	0	0	33	0	0	0	8	0	0
mRNA:Solyc03g059350.3.1	4	117	14	6	52	2	0	11	1
mRNA:Solyc03g059360.1.1	11	293	0	26	129	0	0	20	13
mRNA:Solyc03g059370.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059390.3.1	10	78	10	6	18	4	12	26	8
mRNA:Solyc03g059393.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059395.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059397.1.1	49	87	14	35	47	45	2	31	37
mRNA:Solyc03g059400.1.1	99	132	46	89	93	95	26	83	82
mRNA:Solyc03g059420.4.1	4240	3913	3801	4183	3969	3201	3364	3431	3450
mRNA:Solyc03g059425.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059470.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g059490.1.1	2680	3657	3931	2115	2274	2091	2218	3304	1942
mRNA:Solyc03g059500.3.1	3	34	0	5	5	4	0	4	7
mRNA:Solyc03g060510.4.1	86	58	90	97	168	265	131	186	203
mRNA:Solyc03g060520.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061560.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061580.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061590.4.1	408	281	343	200	235	216	277	278	194
mRNA:Solyc03g061600.4.1	2206	1639	2019	1497	1852	1413	2059	2050	1553
mRNA:Solyc03g061610.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061620.1.1	6	0	0	0	0	0	0	0	0
mRNA:Solyc03g061630.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061640.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061650.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061653.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g150130.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g061657.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062650.3.1	2060	2884	2201	1833	1765	2238	1718	2224	1927
mRNA:Solyc03g062660.4.1	154	839	0	160	154	358	0	249	256
mRNA:Solyc03g062665.1.1	931	1303	0	696	933	554	0	606	568
mRNA:Solyc03g062670.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062680.3.1	1583	2457	2669	851	451	1034	455	583	990
mRNA:Solyc03g062700.4.1	50	184	74	61	32	229	46	102	63
mRNA:Solyc03g062710.4.1	228	530	20	324	776	1426	437	1136	1091
mRNA:Solyc03g062720.3.1	94	503	56	130	280	1148	312	590	831
mRNA:Solyc03g062725.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062740.4.1	116	38	0	61	118	25	76	80	56
mRNA:Solyc03g062750.1.1	25	5	0	25	42	12	9	20	15
mRNA:Solyc03g062780.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062790.3.1	946	1896	634	591	617	842	712	688	946
mRNA:Solyc03g062800.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062810.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062820.1.1	0	0	14	0	2	0	5	10	0
mRNA:Solyc03g062830.3.1	1426	2886	1509	1067	921	1745	765	1159	1377
mRNA:Solyc03g062835.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062890.3.1	3181	4479	2703	1592	2443	2584	1958	2383	2730
mRNA:Solyc03g062895.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g062900.3.1	792	260	72	402	522	194	234	260	138
mRNA:Solyc03g062920.1.1	13	10	2	14	27	6	3	1	6
mRNA:Solyc03g062930.3.1	284	266	425	177	186	217	102	167	248
mRNA:Solyc03g062940.3.1	3276	6103	3308	1489	1542	2556	1249	2077	2444
mRNA:Solyc03g062950.1.1	30	28	19	32	4	16	0	12	14
mRNA:Solyc03g062960.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063010.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063020.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063030.4.1	747	2020	2276	462	225	586	504	251	376
mRNA:Solyc03g063040.4.1	198	576	605	197	62	186	162	93	130
mRNA:Solyc03g063050.1.1	0	77	0	0	12	2	0	3	11
mRNA:Solyc03g063060.3.1	1118	1042	1051	498	846	537	691	937	589
mRNA:Solyc03g063070.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063090.1.1	22	28	0	32	26	21	0	24	16
mRNA:Solyc03g063100.2.1	0	0	0	0	0	2	0	0	2
mRNA:Solyc03g063110.3.1	1379	1926	1415	852	1680	1468	1393	1437	1206
mRNA:Solyc03g063140.4.1	2	0	0	11	8	15	0	0	2
mRNA:Solyc03g063150.3.1	97	12	135	70	109	77	147	84	74
mRNA:Solyc03g063160.1.1	67	77	104	125	151	84	86	127	95
mRNA:Solyc03g063180.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063200.3.1	659	876	480	387	517	610	408	648	528
mRNA:Solyc03g063210.3.1	1074	1304	564	692	716	518	234	561	414
mRNA:Solyc03g063220.2.1	1567	1440	1093	1735	1741	1334	1508	1257	1308
mRNA:Solyc03g063240.3.1	2347	2766	2409	1011	1641	1878	1072	1448	1590
mRNA:Solyc03g063250.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063260.4.1	305	368	347	152	125	171	50	170	110
mRNA:Solyc03g063280.3.1	2590	2276	2534	2265	2207	2591	2326	2666	2272
mRNA:Solyc03g063290.3.1	1130	3345	2586	910	598	1706	600	1152	1897
mRNA:Solyc03g063300.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063310.1.1	1	0	0	0	0	0	0	0	0
mRNA:Solyc03g063320.3.1	574	787	736	424	308	380	198	413	437
mRNA:Solyc03g063340.3.1	3165	2639	3263	2001	2117	2059	2093	2193	2016
mRNA:Solyc03g063350.3.1	1867	1839	2457	751	821	1232	768	940	951
mRNA:Solyc03g063353.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063357.1.1	995	1618	198	797	610	632	0	429	656
mRNA:Solyc03g063370.3.1	54	39	37	91	64	31	60	25	77
mRNA:Solyc03g063380.3.1	39	5	12	50	26	7	19	8	20
mRNA:Solyc03g063390.1.1	264	317	257	354	284	182	164	155	252
mRNA:Solyc03g063420.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063440.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063450.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063460.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063470.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063490.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063500.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063505.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063510.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063520.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063530.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063550.1.1	37	14	0	15	17	37	24	47	27
mRNA:Solyc03g063560.3.1	19574	27599	15992	14364	11062	22793	14802	15874	20329
mRNA:Solyc03g150131.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g150132.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063600.4.1	2641	3530	2637	2466	1284	2717	1667	1635	1471
mRNA:Solyc03g063603.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063607.1.1	48	84	0	51	117	46	0	105	39
mRNA:Solyc03g063640.1.1	5	0	0	10	27	10	0	4	5
mRNA:Solyc03g063650.1.1	328	156	131	259	233	350	320	492	234
mRNA:Solyc03g063653.1.1	39	12	22	12	16	30	13	29	13
mRNA:Solyc03g063657.1.1	0	0	0	0	3	0	1	0	0
mRNA:Solyc03g063680.3.1	117	53	47	104	132	59	94	145	59
mRNA:Solyc03g063690.1.1	124	94	68	147	315	197	230	264	169
mRNA:Solyc03g063700.1.1	0	0	0	0	0	4	0	14	0
mRNA:Solyc03g063710.1.1	2	1	0	0	1	0	0	0	0
mRNA:Solyc03g063720.4.1	140	182	206	70	88	158	153	160	65
mRNA:Solyc03g063730.4.1	904	371	1396	671	1084	731	1156	771	964
mRNA:Solyc03g063750.3.1	1295	2122	953	1868	1355	1866	1119	1808	1671
mRNA:Solyc03g063760.4.1	1767	1163	1059	1478	2218	1807	1862	1798	1674
mRNA:Solyc03g063770.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063780.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063850.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063860.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063880.3.1	3866	5288	7773	2993	2030	3406	2847	3492	2916
mRNA:Solyc03g063900.1.1	0	0	0	0	0	1	0	0	0
mRNA:Solyc03g063950.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g063970.3.1	169	224	240	135	104	126	51	189	114
mRNA:Solyc03g064010.4.1	177	166	228	253	93	272	228	155	166
mRNA:Solyc03g064020.3.1	0	6	0	2	2	0	8	7	0
mRNA:Solyc03g064030.3.1	522	875	859	555	323	763	342	469	671
mRNA:Solyc03g065060.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065110.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065150.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065190.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065200.4.1	2	40	0	2	12	50	0	54	91
mRNA:Solyc03g065230.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065233.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065235.1.1	69	117	0	53	73	62	2	32	47
mRNA:Solyc03g065237.1.1	209	351	0	178	160	183	70	88	125
mRNA:Solyc03g065250.4.1	25780	31758	117966	19853	86133	26840	40340	22343	29433
mRNA:Solyc03g065255.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065300.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065310.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065330.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065340.3.1	3320	7384	6912	3936	3721	8486	3565	3898	5732
mRNA:Solyc03g065350.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065353.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g065355.1.1	0	7	4	0	2	4	0	5	4
mRNA:Solyc03g065357.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g104810.3.1	3643	3589	4312	2630	3134	2924	3088	4107	2627
mRNA:Solyc03g104790.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013630.4.1	610	890	1437	649	376	894	568	505	554
mRNA:Solyc03g013620.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013610.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013615.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013600.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013510.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013500.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013490.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013480.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013470.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013460.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013450.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013440.4.1	7	0	0	3	60	21	0	4	8
mRNA:Solyc03g013430.3.1	4	0	12	0	0	0	0	0	0
mRNA:Solyc03g013420.1.1	2	0	8	0	0	0	0	0	0
mRNA:Solyc03g013380.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013370.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013375.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013340.3.1	4	4	0	12	0	58	81	12	70
mRNA:Solyc03g013330.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013335.1.1	8	20	0	2	10	10	0	0	4
mRNA:Solyc03g013320.1.1	14	18	0	6	6	14	0	5	8
mRNA:Solyc03g013310.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013300.1.1	0	0	2	2	0	0	0	0	0
mRNA:Solyc03g013305.1.1	105	0	0	0	0	14	0	0	0
mRNA:Solyc03g013290.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013293.1.1	0	4	0	8	1	2	0	0	0
mRNA:Solyc03g013304.2.1	70	167	0	15	14	38	0	6	4
mRNA:Solyc03g013295.1.1	42	64	24	2	2	5	0	1	1
mRNA:Solyc03g013297.1.1	26	37	16	1	0	2	0	1	0
mRNA:Solyc03g013250.4.1	294	190	115	141	201	257	293	150	188
mRNA:Solyc03g013240.4.1	2868	6689	2793	744	728	1028	1159	993	913
mRNA:Solyc03g013230.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013220.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013180.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013160.4.1	371	2807	166	1125	266	723	170	719	868
mRNA:Solyc03g013150.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013140.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013130.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013110.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013100.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013090.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013080.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013070.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013060.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013050.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013040.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g013030.3.1	1187	1468	2471	934	871	876	684	753	793
mRNA:Solyc03g013020.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g077880.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g077890.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g077900.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g077905.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g077910.4.1	138	716	235	241	316	504	247	481	272
mRNA:Solyc03g077920.1.1	72	131	0	68	171	201	183	169	62
mRNA:Solyc03g077930.3.1	0	5	0	0	2	5	0	0	0
mRNA:Solyc03g077950.3.1	104	76	103	93	112	94	106	122	85
mRNA:Solyc03g077980.2.1	67	35	31	52	63	33	35	66	30
mRNA:Solyc03g077985.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g077990.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078000.3.1	1753	2801	1554	1808	2582	2428	1824	1994	2014
mRNA:Solyc03g078010.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078020.4.1	696	536	702	662	660	551	778	649	551
mRNA:Solyc03g078030.1.1	30	96	25	47	60	57	7	29	56
mRNA:Solyc03g078050.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078060.4.1	169	288	0	104	110	127	0	118	101
mRNA:Solyc03g078070.3.1	2	0	6	0	0	2	0	0	0
mRNA:Solyc03g078080.4.1	1779	1951	1614	1343	2242	2269	1820	2166	2259
mRNA:Solyc03g078090.4.1	197	411	540	259	76	315	256	384	243
mRNA:Solyc03g078100.3.1	278	491	386	367	517	480	864	876	472
mRNA:Solyc03g078105.1.1	0	1	2	1	2	1	0	2	0
mRNA:Solyc03g078110.1.1	33	25	71	35	48	58	58	60	41
mRNA:Solyc03g078120.4.1	506	677	448	329	436	280	204	331	288
mRNA:Solyc03g078130.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078140.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078150.3.1	142	551	200	71	934	312	386	151	266
mRNA:Solyc03g078160.3.1	1247	954	980	837	897	549	1162	1100	576
mRNA:Solyc03g078170.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078190.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078200.3.1	5	10	0	5	12	2	30	12	3
mRNA:Solyc03g078210.4.1	132	178	221	123	58	71	92	44	98
mRNA:Solyc03g078230.3.1	607	717	429	374	428	369	534	376	402
mRNA:Solyc03g078240.3.1	59	0	4	40	198	44	78	46	68
mRNA:Solyc03g078260.3.1	14	0	182	88	104	124	28	8	82
mRNA:Solyc03g078270.2.1	2	0	0	0	0	0	0	0	0
mRNA:Solyc03g078280.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078290.3.1	4086	3644	2426	3436	2488	3375	3060	3171	2463
mRNA:Solyc03g078300.3.1	814	1961	0	805	791	696	0	572	825
mRNA:Solyc03g078310.1.1	8	15	0	15	22	15	0	22	14
mRNA:Solyc03g078320.1.1	11	2	0	2	14	1	0	8	4
mRNA:Solyc03g078325.1.1	0	0	0	0	2	0	5	1	0
mRNA:Solyc03g078330.1.1	0	10	0	0	0	0	4	0	0
mRNA:Solyc03g078350.3.1	339	310	400	221	359	249	442	468	234
mRNA:Solyc03g078355.1.1	1	0	2	0	0	0	0	0	0
mRNA:Solyc03g078360.1.1	440	74	500	894	245	277	130	957	511
mRNA:Solyc03g078370.1.1	856	530	2962	2536	727	1009	6	1863	2071
mRNA:Solyc03g078380.1.1	2946	3658	3175	1369	1266	2164	1536	2213	3022
mRNA:Solyc03g078385.1.1	0	10	0	6	0	0	0	0	0
mRNA:Solyc03g078390.3.1	2213	2329	1610	2092	2397	1852	1880	2155	1949
mRNA:Solyc03g078400.3.1	36763	56920	41806	25185	26484	29477	26580	41776	25956
mRNA:Solyc03g150134.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078420.4.1	0	2	0	2	0	0	0	0	0
mRNA:Solyc03g078425.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078440.3.1	4	0	10	0	0	2	0	0	2
mRNA:Solyc03g078470.3.1	78	0	0	0	102	30	145	41	0
mRNA:Solyc03g078480.3.1	50	0	0	0	10	3	37	4	0
mRNA:Solyc03g078490.4.1	1483	54	0	1189	209	141	10	195	172
mRNA:Solyc03g078500.3.1	2	0	0	4	0	0	4	4	0
mRNA:Solyc03g078505.1.1	72	118	0	17	12	20	0	16	11
mRNA:Solyc03g078520.4.1	2079	1922	2894	1654	1979	1861	1961	2255	1682
mRNA:Solyc03g078530.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078533.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g150135.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078537.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078560.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078570.3.1	8794	7931	6394	7977	4706	4828	2334	1863	4691
mRNA:Solyc03g078580.3.1	2100	2511	1382	1544	1263	931	53	455	809
mRNA:Solyc03g078590.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078600.3.1	0	0	6	0	0	0	0	0	0
mRNA:Solyc03g078610.3.1	979	1111	1413	975	585	1232	539	881	646
mRNA:Solyc03g078620.1.1	8	10	4	6	6	2	0	2	4
mRNA:Solyc03g078623.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078625.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078627.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078630.3.1	1609	2110	9053	2420	330	2866	1009	2099	3011
mRNA:Solyc03g078635.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078640.1.1	1019	6692	9271	1131	674	1487	593	2135	1348
mRNA:Solyc03g078650.4.1	147	105	1450	126	410	517	568	517	526
mRNA:Solyc03g078670.3.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078690.4.1	20	5	0	7	2	9	1	27	21
mRNA:Solyc03g078700.2.1	44	0	10	13	9	10	8	48	33
mRNA:Solyc03g078710.3.1	30	1	1	7	4	2	3	18	8
mRNA:Solyc03g078720.4.1	146	161	192	262	160	162	217	164	175
mRNA:Solyc03g078730.3.1	74	76	71	137	69	61	51	54	128
mRNA:Solyc03g078770.3.1	18	115	21	16	25	87	14	57	42
mRNA:Solyc03g078780.3.1	369	133	10	107	117	112	81	54	51
mRNA:Solyc03g078783.1.1	35	67	0	19	12	12	0	24	11
mRNA:Solyc03g078787.1.1	6	37	0	15	20	5	0	13	7
mRNA:Solyc03g078800.2.1	81	542	8	44	48	307	22	166	195
mRNA:Solyc03g078810.4.1	6	12	0	2	6	35	6	16	21
mRNA:Solyc03g078815.1.1	68	90	0	95	187	58	45	82	67
mRNA:Solyc03g078820.2.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g078830.1.1	5	199	0	14	4	103	4	10	36
mRNA:Solyc03g078840.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g079850.4.1	3002	1845	3990	1596	1014	1360	1879	934	1705
mRNA:Solyc03g079860.2.1	1	0	3	0	0	0	0	0	0
mRNA:Solyc03g150136.1.1	75	198	0	79	89	51	1	38	39
mRNA:Solyc03g079870.1.1	20	28	0	1	6	2	0	2	9
mRNA:Solyc03g079880.4.1	54	2	0	18	104	4	2	2	2
mRNA:Solyc03g079883.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g079887.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g079890.3.1	0	0	0	0	0	0	0	4	0
mRNA:Solyc03g079900.3.1	0	0	0	4	3	0	0	4	3
mRNA:Solyc03g079910.3.1	24	41	27	21	3	47	52	34	39
mRNA:Solyc03g079915.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g079920.3.1	1020	1148	1287	803	754	825	842	919	674
mRNA:Solyc03g079930.3.1	3767	2979	1551	2298	1405	1292	1145	1194	1098
mRNA:Solyc03g079940.3.1	7852	6601	4140	3492	4659	4273	3631	4572	3714
mRNA:Solyc03g079950.4.1	929	1271	1136	425	412	567	164	393	542
mRNA:Solyc03g079960.4.1	18	46	8	8	14	18	2	0	19
mRNA:Solyc03g079970.1.1	1324	7	1768	1910	1043	1510	2271	884	3253
mRNA:Solyc03g079980.2.1	4	0	0	14	10	0	10	8	2
mRNA:Solyc03g080000.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g080010.3.1	1812	1089	685	1289	1669	1943	773	977	1848
mRNA:Solyc03g080020.4.1	272	210	10	434	268	272	32	323	167
mRNA:Solyc03g080030.4.1	4	4	4	8	1	2	0	1	0
mRNA:Solyc03g080040.1.1	122	103	90	90	92	74	51	79	82
mRNA:Solyc03g080050.3.1	2257	2831	2006	1825	1634	1865	1351	1675	1719
mRNA:Solyc03g080060.1.1	1473	1966	60	1162	1434	688	1148	2265	779
mRNA:Solyc03g080070.4.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g080080.4.1	1185	1565	1032	1109	1465	1295	1662	2002	1627
mRNA:Solyc03g080090.4.1	6214	8975	4056	3273	4110	3909	2375	4396	3841
mRNA:Solyc03g080100.4.1	613	2128	608	158	139	537	40	408	403
mRNA:Solyc03g080110.3.1	0	8	0	0	0	4	0	0	0
mRNA:Solyc03g080113.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g080117.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g080120.1.1	244	383	368	87	18	36	0	99	68
mRNA:Solyc03g080130.1.1	0	0	0	0	0	0	0	0	0
mRNA:Solyc03g080140.3.1	7339	7982	3653	4891	4516	3667	1756	3980	4382
mRNA:Solyc03g080150.3.1	93	55	35	90	60	109	71	165	85
mRNA:Solyc03g080160.3.1	6321	8690	8064	2807	2793	5223	3210	4024	4072
mRNA:Solyc03g080170.3.1	149	200	130	51	138	66	46	133	73
mRNA:Solyc03g080175.1.1	0	0	1	0	0	0	0	0	0
mRNA:Solyc03g080180.4.1	708	621	356	745	904	658	124	3664	533
mRNA:Solyc03g080190.3.1	7171	1499	2304	2699	144	751	214	248	419
mRNA:Solyc03g080195.1.1	70	111	0	42	33	15	0	32	43
